movie_name,name,review,rating,date
john_wick_chapter_3_parabellum,Yasmin Kleinbart,The film revels in the absurd notion that this ordinary- looking man can take on five guys at once using either a knife or a horse.,9/10,"May 21, 2019"
john_wick_chapter_3_parabellum,Jackie K. Cooper,"All the action you could ever want - the problem is it is more than you want. How much stabbing, shooting and beating can one man take before the whole movie is over the top!",6/10,"May 21, 2019"
john_wick_chapter_3_parabellum,Tim Appelo,"This one is big, loud, fast, fun and silly - though it has more narrative integrity than most blockbuster movies today.",5/5,"May 21, 2019"
john_wick_chapter_3_parabellum,Amanda Sink,"A worthy successor of the prior Wick installments, Parabellum's stunning visuals, casting, and choreography earns it four paws.",8/10,"May 21, 2019"
john_wick_chapter_3_parabellum,Sheraz Farooqi,"Keanu Reeves shines as Chapter 3: Parabellum adds stunning martial arts choreography to its patented Gun-Fu combat, bringing a worthy new chapter to a near flawless franchise.",4.5/5,"May 21, 2019"
john_wick_chapter_3_parabellum,Patrick Bromley,There's no way we're getting a better action movie this year.,4/5,"May 21, 2019"
john_wick_chapter_3_parabellum,Blake Howard,"When the inimitable Tony Scott was eulogised, it was often said that he didn't make action movies, he made action films. Director Chad Stahelski's ""John Wick: Chapter 3 - Parabellum"" is an action film.",3.5/4,"May 21, 2019"
john_wick_chapter_3_parabellum,Adam Lubitow,"For pure excitement and craft, the ""John Wick"" films have grown into one of our most reliable action franchises.",8/10,"May 21, 2019"
john_wick_chapter_3_parabellum,Carolyn Mauricette,"In John Wick Chapter 3: Parabellum, Reeves transports us to perhaps the strongest film set in his assassin universe.",na,"May 20, 2019"
john_wick_chapter_3_parabellum,Nick Johnston,"Parabellum forgoes most of its storytelling smarts to deliver the most pulse-pounding, intense action sequences that the series has ever seen. And honestly? It's a damn good trade-off.",na,"May 20, 2019"
john_wick_chapter_3_parabellum,Peter Beckett,"Parabellum is a solid conclusion to the John Wick trilogy, but like the previous entries, one not for the faint-hearted. If blood, violence, and gore aren't your thing, or if high-class storytelling is a must, it is a very difficult film to recommend.",7/10,"May 20, 2019"
john_wick_chapter_3_parabellum,Jack Bottomley,"John Wick: Chapter 3 - Parabellum, like Mad Max Fury Road, is an innovative display of action but also a story filled with ambition.",9/10,"May 20, 2019"
john_wick_chapter_3_parabellum,TK Burton,"It's intense and wild action, created within a strange and beautiful and terrible world, and it's absolutely riveting to witness.",na,"May 20, 2019"
john_wick_chapter_3_parabellum,Emmanuel Báez,"Like the Fast and Furious films, once the action starts it's all too easy to forget what the protagonists' purpose was because everyone agrees that one already goes to these events to see Keanu Reeves. [Full review in Spanish]",4/5,"May 20, 2019"
john_wick_chapter_3_parabellum,William Venegas,"Distant from the previous film in quality, John Wick: Chapter 3 - Parabellum is a predictable film. [Full review in Spanish]",2/5,"May 20, 2019"
john_wick_chapter_3_parabellum,Ruben Peralta Rigaud,The murderous ballet created by director Chad Stahelski and his team... is simply fantastic. [Full review in Spanish],na,"May 20, 2019"
john_wick_chapter_3_parabellum,Walter Chaw,"Three movies in, they remain the best argument that Americans still have a voice in the action game. They still feel fresh, but for how much longer it's hard to say.",3/4,"May 20, 2019"
john_wick_chapter_3_parabellum,Erik Henriksen,John Wick: Chapter 3-Parabellum is just as good and fun and bats--t as the series' previous installments.,na,"May 20, 2019"
john_wick_chapter_3_parabellum,Michael Medved,"More tedious than terrific...there are no surprises in the plot, no characterizations, and no real reasons to invest your time or money in seeing more of the same.",2/4,"May 20, 2019"
john_wick_chapter_3_parabellum,Lauren Veneziani,Keanu Reeves and Halle Berry are stellar in this third installment which features the best action scenes in the franchise.,3.5/5,"May 20, 2019"
john_wick_chapter_3_parabellum,Kimberley Elizabeth,"John Wick is a neo-noir lone ranger who refuses to tire, back down, or ride into the sunset. And we never, ever want him to.",na,"May 20, 2019"
john_wick_chapter_3_parabellum,Christopher Machell,"Precision, energy, and innovation move the components of John Wick, but the synergy that comes from their singular motion transcends mechanistic clockwork into a vital, aesthetic flow.",5/5,"May 20, 2019"
john_wick_chapter_3_parabellum,Abby Olcese,"What it lacks in character beats, it makes up for in worldbuilding and stunning examples of well-executed action. It is gloriously fun performance art, with gun-fu and katanas.",90/100,"May 20, 2019"
john_wick_chapter_3_parabellum,Felix Vasquez Jr.,"It's an excellent, bone breaking addition to John Wick's quest building a momentum I hope is carried in to the next chapters.",na,"May 20, 2019"
john_wick_chapter_3_parabellum,Matthew Bond,"Same old, same old, some will say; after all, this franchise has always been violent and is clearly not about to change given that the sequel's Latin subtitle translates as 'prepare for war'.",2/5,"May 20, 2019"
john_wick_chapter_3_parabellum,Louise Keller,"Visually striking with choreographed action that is as deadly as it is dazzling, John Wick: Chapter 3 Parabellum is inventive, creative and hits every mark within its sublime production design.... Keanu is at the top of his game...",na,"May 20, 2019"
john_wick_chapter_3_parabellum,Don Shanahan,"Swelling enough from its redundancies, this symphony of gunpowder and gumption will satiate your summer thrills just fine.",3/5,"May 20, 2019"
john_wick_chapter_3_parabellum,Sarah Knight Adamson,Halle Berry's feisty character (Sofia) is a welcome breath of fresh air.,3/4,"May 19, 2019"
john_wick_chapter_3_parabellum,Susan Granger,"An exaggerated, escapist, super-macho threequel - filled with ultra-violent action...",6/10,"May 19, 2019"
john_wick_chapter_3_parabellum,Tim Brennan,"Strip away the guns, blades, and mayhem, and John Wick: Chapter 3 - Parabellum feels like an opera, myth, or folk tale. Heightened themes, a story told through violence, and a man forced to confront what he truly is.",na,"May 19, 2019"
john_wick_chapter_3_parabellum,Sarah Gopaul,"Where this movie lacks finesse, it replaces it with brute force.",na,"May 19, 2019"
john_wick_chapter_3_parabellum,Jim Schembri,"Fans of the first two Wick epics will have no complaints, thanks to the action being as superbly mounted and the sparks of humour being as straight-faced.",3/5,"May 19, 2019"
john_wick_chapter_3_parabellum,Matthew Dougherty,"It's madly entertaining, and yet, the series still feels just a little bit afraid to indulge itself.",B+,"May 18, 2019"
john_wick_chapter_3_parabellum,Wendy Ide,The latest instalment of John Wick makes an art of pain in a way that is curiously life-affirming.,4/5,"May 18, 2019"
john_wick_chapter_3_parabellum,Asher Luberto,"In a world where the bad guys are doing the shootings, it's nice to see a good guy return the favor.",na,"May 18, 2019"
john_wick_chapter_3_parabellum,David Crow,"John Wick continues in spectacular stunt sequences with increasingly tenuous logic. Part of that is appealing, but these days I would settle to see what an off-day for him at the dog park would look like.",3/5,"May 18, 2019"
john_wick_chapter_3_parabellum,Courtney Small,Stahelski pushes the boundaries of action to exciting new heights.,A-,"May 18, 2019"
john_wick_chapter_3_parabellum,Rob Hunter,Keanu Reeves and company perform cinematic miracles once again.,na,"May 18, 2019"
john_wick_chapter_3_parabellum,Joe Friar,Reeves and Stahelski reunite for the most violent film in the franchise filled with breathtaking fight sequences that will leave you craving more.,4/4,"May 18, 2019"
john_wick_chapter_3_parabellum,Matt Ward,"For a franchise designed to be a vehicle to watch anonymous bad guys die in creative ways, Parabellum is a huge success.",na,"May 18, 2019"
john_wick_chapter_3_parabellum,Bill Watters,"Parabellum is a movie that knows itself, and what an audience wants out of it. As such, it delivers the goods while dialing the headshots to 11 (and maybe even 12).",8/10,"May 18, 2019"
john_wick_chapter_3_parabellum,Mike McGranaghan,"Keanu is great, the action is stunningly staged, and the newcomers help to liven everything up.",3/4,"May 18, 2019"
john_wick_chapter_3_parabellum,Sergio López Aguirre,"With each film, the John Wick franchise confirms that Keanu Reeves is one of the most bankable action stars of the moment. [Full Review in Spanish]",4/5,"May 18, 2019"
john_wick_chapter_3_parabellum,Josh Terry,"The result is a film that is well-executed (sorry, pun intended), but that I feel uneasy enjoying or recommending.",3/4,"May 17, 2019"
john_wick_chapter_3_parabellum,S. Indra Sathiabalan,"This movie may lack the brilliant premise of the first, but fans who can't get enough of Reeves will not be disappointed.",na,"May 17, 2019"
john_wick_chapter_3_parabellum,Rich Cline,"In the final stretch, it begins to feel slightly stale, as if director Chad Stahelski was as bruised as his seemingly indestructible hero. But audiences will enjoy his audacious visual flourishes.",3/5,"May 17, 2019"
john_wick_chapter_3_parabellum,Rubén Rosario,"The best movie the genre has seen since Mad Max: Fury Road is waiting to give you that unfiltered high that you crave. Is it too much of a good thing? At times, yes, but why would you want restraint from such a wild ride? In this case, too much is enough.",na,"May 17, 2019"
john_wick_chapter_3_parabellum,Kevin Maher,Choreography is all that's on offer here. The increasingly convoluted fight scenes turn into lifeless spectacle in this ugly franchise.,2/5,"May 17, 2019"
john_wick_chapter_3_parabellum,Daniel M. Kimmel,"It's not clear if [there's] if they'll just play it out until Reeves or audiences get bored. Until then, no one is likely to be bored with John Wick: Chapter 3.",3.5/5,"May 17, 2019"
john_wick_chapter_3_parabellum,Chris Stuckmann,"You have to hand it to them, giving it their all in these sequences...this is a great action achievement.",B+,"May 17, 2019"
john_wick_chapter_3_parabellum,Rob Dean,A thrilling and clever film that seems bound only by the imagination of its filmmakers and the amount of punishment Reeves is able to handle.,4/5,"May 17, 2019"
john_wick_chapter_3_parabellum,Ben Sachs,"Superior exercises in action-movie formalism, the John Wick movies evoke everything from Fritz Lang's silent thrillers to Gene Kelly's musicals...",na,"May 17, 2019"
john_wick_chapter_3_parabellum,Randall King,"John Wick Chapter 3: Parabellum sees the franchise running out of steam as definitively as the exhausted, wounded Wick himself.",3/5,"May 17, 2019"
john_wick_chapter_3_parabellum,Annlee Ellingson,The creativity -- and sheer volume -- of killing in John Wick: Chapter 3 - Parabellum is breathtaking.,na,"May 17, 2019"
john_wick_chapter_3_parabellum,Adam Sweeting,Wick fans will adore this.,4/5,"May 17, 2019"
john_wick_chapter_3_parabellum,Dante James,"It checks all the boxes you want in a fun, summer action film while not insulting your intelligence.",9/10,"May 17, 2019"
john_wick_chapter_3_parabellum,David 'Mad Dog' Bradley,"Although such testosterone-dripping nonsense seems beyond criticism, there is always that nagging problem with these Wick epics where the dour, po-faced seriousness of tone sits ill with the messily black-comic gruesomeness...",na,"May 17, 2019"
john_wick_chapter_3_parabellum,Dann Gire,It sucks the air out of your lungs just thinking about how the filmmakers will top this.,3/4,"May 17, 2019"
john_wick_chapter_3_parabellum,Eric D. Snider,"It is the battles for which this franchise exists, and Stahelski and his crew deliver an almost relentless series of epic ones, filmed and edited in such a way as to spotlight the skill of the performers.",B,"May 17, 2019"
john_wick_chapter_3_parabellum,Neil Soans,Parabellum is an essential entry to this series and one that cannot be missed.,4/5,"May 17, 2019"
john_wick_chapter_3_parabellum,Norman Wilner,The John Wick series turned into a video game so gradually we almost didn't notice; insert 15 bucks to continue.,3/5,"May 17, 2019"
john_wick_chapter_3_parabellum,Rashid Irani,Fasten your seatbelts and get set to savour the all-in-good-fun...,4.5/5,"May 17, 2019"
john_wick_chapter_3_parabellum,Sandy Schaefer,Character 3 - Parabellum offers enough dynamic set pieces and dazzling fight choreography to offset its flaws as a continuation of John Wick's story.,3.5/5,"May 17, 2019"
john_wick_chapter_3_parabellum,Jeffrey M. Anderson,"Stahelski, a former stuntman, knows how to stage fights, but unlike most stuntmen, he knows how to film them, too, with clean, graceful camera moves, head-to-toe framing, and very few cuts, like a Fred Astaire/Ginger Rogers musical number.",3/4,"May 17, 2019"
john_wick_chapter_3_parabellum,Katherine Monk,"Sure, there's a howling gale of action sequences and an acrobatic collage of mind-bending stunt work.. but really John Wick is about Keanu's chemistry with canines.",4/5,"May 17, 2019"
john_wick_chapter_3_parabellum,Rob Thomas,"Keanu Reeves remains a magnetic centrifugal force in the midst of all the mayhem, the calm eye of a storm of blood spatters and broken bones.",3/4,"May 17, 2019"
john_wick_chapter_3_parabellum,Lindsey Romain,"John Wick 3 builds on the impressive mythology of the first two films in new, beautiful, and often haunting ways.",na,"May 17, 2019"
john_wick_chapter_3_parabellum,Stephen Silver,"What's great about this film, and the series overall, is that the action is so well-executed.",4/5,"May 17, 2019"
john_wick_chapter_3_parabellum,Robert Denerstein,"Directed by Chad Stahelski, Chapter 3 skillfully spreads two hours and 10 minutes of choreographed violence across the screen...",na,"May 17, 2019"
john_wick_chapter_3_parabellum,George M. Thomas,A thrilling popcorn flick worthy of a look.,B,"May 17, 2019"
john_wick_chapter_3_parabellum,Abigail Camarillo,Will keep you on the edge of your seat. [Full review in Spanish],na,"May 17, 2019"
john_wick_chapter_3_parabellum,Anne Brodie,"I wanted to love this film because John Wick rules, but its heart is dead, slashed, shot, beaten, broken, smothered, run over and sabred, like most of the cast.",na,"May 17, 2019"
john_wick_chapter_3_parabellum,Reginald Ponder,"The wick has been lit on both ends & it is getting hot! A non-stop action thriller that has so many kills that will surprise or just make you cheer. Reeves delivers Thrills, Kills and Chills!",3/4,"May 17, 2019"
john_wick_chapter_3_parabellum,Kate Sánchez,John Wick: Chapter 3...sets the bar for all action films to come after it. The revitalization of the genre is set squarely on the back of Reeves as an action star and Stahelski as a director who knows how to...create visual symphonies...,10/10,"May 17, 2019"
john_wick_chapter_3_parabellum,Jamie Dunn,"Chapter 3 is relentless, only letting up for a few seconds to let you laugh at the absurdity and invention of its latest piece of ultraviolence.",4/5,"May 17, 2019"
john_wick_chapter_3_parabellum,Alci Rengifo,"Parabellum is not only a worthy sequel to the last two John Wick films, it surpasses them.",na,"May 17, 2019"
john_wick_chapter_3_parabellum,Dwight Brown,"The action in this crazed ode to human destruction, whether it's on horseback or motorcycles or in a hotel or souk, is some of the most mind-boggling and kinetic that's ever been displayed on-screen.",na,"May 17, 2019"
john_wick_chapter_3_parabellum,Piers Marchant,"At its best, the [John] Wick films offer a visual, violent fantasia, with the indefatigable Wick dispatching hitman after hitman in often comically creative ways.",88/100,"May 17, 2019"
john_wick_chapter_3_parabellum,Matthew Lickona,It's rather like when Bond films went from Sean Connery to Roger Moore. Plenty of people will find this copacetic. A few will grouse about what's been lost: a touch of the real amid the merely fantastic.,1/5,"May 17, 2019"
john_wick_chapter_3_parabellum,Adam Graham,"[I]t's a fun, entertaining romp that knows it's ridiculous from the moment that Wick takes out a towering 7-footer (the Philadelphia 76ers' Boban Marjanović) by beating him to death in a library with a book.",B+,"May 17, 2019"
john_wick_chapter_3_parabellum,Matthew Razak,Is it up to the same quality and awesome of the first two? As our often monosyllabic and monotone hero would say in pitch-perfect understatement: yea.,8/10,"May 17, 2019"
john_wick_chapter_3_parabellum,Nick Rogers,"The first half is fulsome in its fury, with Wick at his most improvisational and the series at its most ingenious and invigorating. The rest is ultimately a bit more enervating than you'd hope, but you remain invigorated by where the saga could go.",4/5,"May 17, 2019"
john_wick_chapter_3_parabellum,Alan Jones,The third in the endearingly violent thriller series that reinvented Keanu Reeves as a stoic hitman on a perpetual mission is easily the best.,4/5,"May 17, 2019"
john_wick_chapter_3_parabellum,Alan Zilberman,The sheer variety of brutal violence will have audiences cheer or wince in perfect harmony.,na,"May 17, 2019"
john_wick_chapter_3_parabellum,Phil Villarreal,"This is a movie comfortable in its own goofy skin, and it's an unadulterated thrill to experience from beginning to end.",3.5/4,"May 17, 2019"
john_wick_chapter_3_parabellum,Robert Horton,I've always liked the fact that Reeves doesn't look like he pumps a lot of iron to get into the role; it makes John Wick's skill-set all the more otherworldly.,3/4,"May 17, 2019"
john_wick_chapter_3_parabellum,Armond White,"[Director Chad] Stahelski knows there's pleasure in movie kinetics. The sheer nerve of the relentless fight scenes is hilarious, and their proficiency is cinematically gratifying. Parabellum lifts him to action-movie heights.",na,"May 17, 2019"
john_wick_chapter_3_parabellum,Gary Wolcott,"I lost count of the body count very quickly. Just know it's over 100. Bloody, brutal and this year's top guilty pleasure movie.",4/5,"May 17, 2019"
john_wick_chapter_3_parabellum,Andrew Wyatt,"Provided the series remains this exciting, inventive, and visually invigorating, anyone who appreciates the sweet science of cinematic violence should welcome a new John Wick film.",B,"May 17, 2019"
john_wick_chapter_3_parabellum,Kurt Loder,"Wick 3 is a half hour longer than Wick 1, and the stuffing sticks out.",na,"May 17, 2019"
john_wick_chapter_3_parabellum,Matthew Rozsa,"While ""John Wick: Chapter 3 - Parabellum"" is an easy movie to recommend, it must be added that it's a hard movie to love.",3/4,"May 17, 2019"
john_wick_chapter_3_parabellum,Christian Toto,"The action franchise hits its ""Fast & Furious""-like stride, assuming wanton killings are your style.",3/4,"May 17, 2019"
john_wick_chapter_3_parabellum,Dustin Chase,John Wick 3  might be the first non-stop action film that simultaneously manages to be boring due to its extensive repetitious nature.,C-,"May 17, 2019"
john_wick_chapter_3_parabellum,Sonny Bunch,Great action masks a meditation on the natural order.,3.5/4,"May 17, 2019"
john_wick_chapter_3_parabellum,Rohan Naahar,"As hyper-stylised Neo-noir action threequels go, it's damn near a masterpiece - breathtakingly beautiful to look at, mythologically dense, and featuring the best action set pieces since Mission: Impossible - Fallout.",4.5/5,"May 17, 2019"
john_wick_chapter_3_parabellum,Doug Jamieson,"Cemented by its leading man and terrific supporting cast, the third film in this sleeper-hit series is blissful escapism at its finest. To be blunt, it's an absolute bloody riot.",4/5,"May 17, 2019"
john_wick_chapter_3_parabellum,Linda and Al Lerner,There is so much murder and it happens so fast that you're left with admiration for the dance rather than what is happening to the dancers. You have to give credit for the extraordinarily creative ways to fend off Wick's constant flow of enemies.,na,"May 17, 2019"
john_wick_chapter_3_parabellum,Tom Santilli,"The world of John Wick exponentially expands in its 3rd chapter, but the more we learn about this organized criminal underworld the less interesting it, and our hero, becomes.",C+,"May 17, 2019"
john_wick_chapter_3_parabellum,Ruth Maramis,"It's an action franchise where absurdity is the norm given the sheer invincibility of the hero. The ultra-stylized action gets so overblown it's cartoonish, but THAT is precisely the appeal of John Wick movies.",3.5/5,"May 17, 2019"
john_wick_chapter_3_parabellum,Jamie East,I can't imagine anyone going to see this not knowing what kind of thing to expect - so therefore I can't imagine anyone not having the time of their lives.,4/5,"May 17, 2019"
john_wick_chapter_3_parabellum,Brian Viner,"Reeves gives a charismatic lead performance, tearing another page from the Clint Eastwood manual of laconic hard men.",na,"May 17, 2019"
john_wick_chapter_3_parabellum,Matthew Passantino,"""John Wick: Chapter 3 - Parabellum"" will likely have you fist-pumping in your seat, but it had me checking my watch.",2/4,"May 17, 2019"
john_wick_chapter_3_parabellum,Sam Adams,"The best way to watch isn't with oohs and aahhs. It's with laughter, savoring the beauty and the absurdity of each elaborate spectacle. Each movement is a joke, and death is the ultimate punchline.",na,"May 17, 2019"
john_wick_chapter_3_parabellum,Luke Goodsell,"Parabellum continues to deliver the kind of fight choreography that serves as an antidote to the CGI slickness of other action spectacles, but it seems unlikely that the creative team can successfully lap the same premise for much longer.",na,"May 17, 2019"
john_wick_chapter_3_parabellum,Beth Accomando,John Wick 3 is not a great film in terms of the ideas it explores but it is a work that features absolute perfection in the execution of its action scenes and the way it pushes the envelope in terms of what stunt performers can do.,na,"May 17, 2019"
john_wick_chapter_3_parabellum,Jonathan Roberts,"The longer and clearer the fight scenes are, the more daylight is let in on the magic. That said, it is still fun. Reeves does his thing, Ian McShane works his roguish charm at an Olympic standard and we get more Lance Reddick.",3/5,"May 17, 2019"
john_wick_chapter_3_parabellum,Juanma Fernández París,The director and the scriptwriters manage to give more of a surprise turn that indicates that the saga on the big screen is not over yet. [Full Review in Spanish],na,"May 16, 2019"
john_wick_chapter_3_parabellum,Dom Sinacola,John Wick 3 revels in its ludicrous gore without losing sight of the very real toll of such unmitigated havoc.,8.5/10,"May 16, 2019"
john_wick_chapter_3_parabellum,Geoffrey Macnab,"At times, the action is so relentless it risks becoming monotonous.",2/5,"May 16, 2019"
john_wick_chapter_3_parabellum,Chris Klimek,The set pieces are more imaginative and daring than ever. There's a musicality and wit to the action that only the Mission: Impossible series can equal.,na,"May 16, 2019"
john_wick_chapter_3_parabellum,Bob Bloom,"'John Wick 3' is brutal, but beautiful; graceful, but violently graphic. Director Chad Stahelski is like the Sergei Eisenstein of fight sequences, and in Reeves he has found the perfect partner. ...",3/4,"May 16, 2019"
john_wick_chapter_3_parabellum,Jake Wilson,"Is there is anything of substance to hang on to amid these endless reflections? What is undeniable, certainly, is Reeves' dedication to his role, which suggests the enthusiasm of a puppy wanting to please.",3.5/5,"May 16, 2019"
john_wick_chapter_3_parabellum,Joe Morgenstern,"Mixed feelings about the violence are inescapable... Still, there's nothing iffy about the best action stuff in John Wick: Chapter 3 - Parabellum, although the film runs out of fresh ideas toward the end.",na,"May 16, 2019"
john_wick_chapter_3_parabellum,Chase Whale,"What started as a new action movie from The Matrix star Keanu Reeves, has now turned into one of the greatest action franchises in film history. John Wick movies will be watched and talked about long after you and I are gone.",na,"May 16, 2019"
john_wick_chapter_3_parabellum,Frank Swietek,"A bloated chapter in the saga, one that proves that more can actually mean less...overkill sets in, in every sense.",C+,"May 16, 2019"
john_wick_chapter_3_parabellum,James Clay,"Despite carnage being the main selling point, ""John Wick: Chapter 3″ is the most intriguing when we get the chance to see the mechanics of how this criminal underworld operates.",A-,"May 16, 2019"
john_wick_chapter_3_parabellum,Sean Collier,The scope and breadth of the choreography and the inventiveness of the set pieces are remarkable.,8/10,"May 16, 2019"
john_wick_chapter_3_parabellum,Mark Dujsik,John Wick: Chapter 3 - Parabellum possesses enough new ideas -- in terms of its world and John's methods of dispatching foes -- to remain exciting.,3/4,"May 16, 2019"
john_wick_chapter_3_parabellum,J Hurtado,This is an action lover's dream and I hope I never wake up.,na,"May 16, 2019"
john_wick_chapter_3_parabellum,Eric Melin,"A total contradiction. It sets a new bar for action in the moment, but suffers cumulatively for it. As its universe grows larger, it gets less compelling, and the screenplay creates all kinds of problems for Wick that it can't satisfactorily resolve.",2/4,"May 16, 2019"
john_wick_chapter_3_parabellum,Jeremy Jahns,"John Wick: Chapter Three delivers what you want in a John Wick movie... Better than [Chapter Two], but not as good as [the first].",na,"May 16, 2019"
john_wick_chapter_3_parabellum,Dominic Corry,"It's a more brutal and violent affair than the often elegant Chapter 2, but that doesn't feel accidental, and the set pieces are nothing less than transcendent.",4/5,"May 16, 2019"
john_wick_chapter_3_parabellum,Ryan Porter,Check your grounded Harrison Ford-era action ideals at the door: this is the biggest and most bonkers John Wick yet.,2.5/4,"May 16, 2019"
john_wick_chapter_3_parabellum,Charles Koplinski,"""Parabellum"" delivers the goods, stumbles at the end.",3.0/4.0,"May 16, 2019"
john_wick_chapter_3_parabellum,Richard Jordan,"The film incredibly manages to up the action ante -- no mean feat given the blistering set-pieces of the first two films -- and dishes up a series of increasingly jaw-dropping stunts that are, as always, captured operatically.",4/5,"May 16, 2019"
john_wick_chapter_3_parabellum,Pamela Powell,"In the decade-long career of reviewing films, I cannot recall a more disturbingly grotesque display of violence.",1/4,"May 16, 2019"
john_wick_chapter_3_parabellum,Brian Lowry,"[It] certainly follows that script -- or rather, lack of one -- delivering adrenaline-fueled thrills, before fatigue creeps into the unrelenting mayhem about halfway through.",na,"May 16, 2019"
john_wick_chapter_3_parabellum,Jeannette Catsoulis,"The violence has been supercharged, and so has the virtuosity. At a certain point, though, the carnage becomes deadening, its consequences no more than soulless tableaus of damage that encourage disengagement.",na,"May 16, 2019"
john_wick_chapter_3_parabellum,Kyle Smith,"So the writing is video-game thin. But if you take the film in the spirit in which it is intended, as a series of elaborately choreographed set pieces, it's thrilling enough, at least at the beginning and the end.",na,"May 16, 2019"
john_wick_chapter_3_parabellum,Christopher Lloyd,"The once raw stunts-and-guns franchise is clearly showing middle age, with more CGI cheats and overlong fights. But it's still damn fun.",4/5,"May 16, 2019"
john_wick_chapter_3_parabellum,Chris Hunneysett,"Parabellum comes from a latin phrase meaning 'prepare for war'. Well, you can't say this bloody and frequently brilliant episode doesn't warn you of what to expect.",4/5,"May 16, 2019"
john_wick_chapter_3_parabellum,Roger Tennis,Buckets of bloody gore and an endless stream of kick-butt battles fuel another satisfying entry in this killer series.,3/5,"May 16, 2019"
john_wick_chapter_3_parabellum,Paul Whitington,"It's a bit long perhaps, and we could have done without much of the last half hour, but those fights scenes really are exceptional, astonishing feats of choreography and editing that make mortal combat look like art.",3/5,"May 16, 2019"
john_wick_chapter_3_parabellum,Marc Savlov,Any initially out-of-nowhere action franchise that can maintain this bedeviling level of elaborate and exhilarating complexity is a welcome addition/addiction to an otherwise musclebound genre currently in thrall to the Marvel-ous.,3.5/5,"May 16, 2019"
john_wick_chapter_3_parabellum,Barry Hertz,"No-name assassins are still stupid enough to think they can kill Wick, and Wick is still happy to prove them wrong.",3/4,"May 16, 2019"
john_wick_chapter_3_parabellum,Nick Johnston,"Parabellum forgoes most of its storytelling smarts to deliver the most pulse-pounding, intense action sequences that the series has ever seen. And honestly? It's a damn good trade-off.",na,"May 16, 2019"
john_wick_chapter_3_parabellum,Brad Keefe,"""John Wick 3"" often feels like an arthouse Steven Seagal flick, and I mean that as praise. It starts at hyper-violent and over-the-top and then sees where it can go from there.",3/5,"May 16, 2019"
john_wick_chapter_3_parabellum,Leigh Paatsch,"Against all odds, the John Wick franchise will never be down for the count as long as it keeps upping the ante.",3.5/5,"May 16, 2019"
john_wick_chapter_3_parabellum,Matthew Turner,"A thrilling, inventive and beautifully directed action threequel that doesn't drag for moment of its 130-minute running time.",4/5,"May 16, 2019"
john_wick_chapter_3_parabellum,James Berardinelli,"I'd love to say that fans of the first two movies will love this one, but I fall into that group and I was a little disappointed by this outing.",2.5/4,"May 16, 2019"
john_wick_chapter_3_parabellum,Gary Thompson,"The goal for director Stahelski is escalating violence and bloody chaos, pushed to the point of the preposterous and beyond.",2.5/4,"May 16, 2019"
john_wick_chapter_3_parabellum,Michael Phillips,This one's the best of the three so far.,3/4,"May 16, 2019"
john_wick_chapter_3_parabellum,Laura Clifford,"It's hard to imagine just how franchise director Chad Stahelski and star Reeves are going to top Chapter 3, the most action-packed and outrageously violent of the series to date...That the film is such a treat for the eyes is gilding the lily.",B,"May 16, 2019"
john_wick_chapter_3_parabellum,Matthew Thrift,An astonishing spectacle of action and staging.,3/5,"May 16, 2019"
john_wick_chapter_3_parabellum,Cath Clarke,"As per the two previous films, Stahelski cranks up the body count with a string of fight sequences so balletic you might forget you're watching violence - until Reeves sinks a knife into a man's eye.",3/5,"May 16, 2019"
john_wick_chapter_3_parabellum,Peter Gray,It's difficult to harbour any ill will against the film as both a continuing chapter in a larger story and a strikingly shot balletic thriller on its own accord.,4/5,"May 16, 2019"
john_wick_chapter_3_parabellum,Cary Darling,"""John Wick: Chapter 3 - Parabellum"" is by far the most entertaining of the series, a film that noisily fits the definition of a summer popcorn movie and makes no pretense of having any higher goals.",4/5,"May 16, 2019"
john_wick_chapter_3_parabellum,Louisa Moore,"Finally, an American action movie that deserves to be mentioned in the same conversation as The Raid and The Raid 2.",4/5,"May 16, 2019"
john_wick_chapter_3_parabellum,Sean P. Means,The fights here don't have the same out-of-the-box charm of the original - you only get to make a first impression once - they are brimming with eye-popping spectacle.,3/4,"May 16, 2019"
john_wick_chapter_3_parabellum,Simon Miraudo,"The John Wick brand is so strong, his enemies are now introducing themselves as fans.",4/5,"May 16, 2019"
john_wick_chapter_3_parabellum,Amie Simon,"Bottom line: Parabellum is a little clunkier and a little campier than the previous two films, but it's still HELLA FUN and I will be happy watching Keanu do this until I die.",na,"May 16, 2019"
john_wick_chapter_3_parabellum,Anthony O'Connor,"Combined with a spare script containing minimal dialogue, the film is a beautifully choreographed bullet ballet of shattered glass and broken bones.",16/20,"May 16, 2019"
john_wick_chapter_3_parabellum,Soren Andersen,"It's all pretty silly, but the way ""Parabellum"" keeps topping itself and then topping the toppings makes the picture eminently watchable. It's a guilty summertime-movie pleasure for sure.",3/4,"May 16, 2019"
john_wick_chapter_3_parabellum,Michael O'Sullivan,"""John Wick: Chapter 3 - Parabellum"" is neither subtle nor thoughtful. It is, arguably, a nasty piece of work. But, like its hero, it knows what it does best, and it does it - however paradoxical this may sound - beautifully.",3/4,"May 16, 2019"
john_wick_chapter_3_parabellum,Allison Shoemaker,"It's a thrilling, surprising, often funny film, centered on a terrific performance.",B,"May 15, 2019"
